"2013-04-01 10:15:00","EnterpriseSite2",1,31,8,36,0,1
"2013-04-01 10:15:00","EnterpriseSite2",4,1,27,27,0,0
"2013-04-01 10:15:00","EnterpriseSite3",1,26,9,65,0,1
"2013-04-01 10:20:00","EnterpriseSite1",1,35,7,37,0,1
"2013-04-01 10:20:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 10:20:00","EnterpriseSite1",4,25,14,27,0,0
"2013-04-01 10:20:00","EnterpriseSite2",1,31,8,36,0,1
"2013-04-01 10:20:00","EnterpriseSite2",2,1,0,0,0,0
"2013-04-01 10:20:00","EnterpriseSite3",1,27,9,65,0,2
"2013-04-01 10:20:00","EnterpriseSite3",4,2,14,27,0,0
"2013-04-01 10:25:00","EnterpriseSite1",1,30,7,37,0,2
"2013-04-01 10:25:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 10:25:00","EnterpriseSite2",1,34,8,36,0,1
"2013-04-01 10:25:00","EnterpriseSite2",2,1,0,0,1,1
"2013-04-01 10:25:00","EnterpriseSite2",4,1,27,27,0,0
"2013-04-01 10:25:00","EnterpriseSite3",1,28,8,65,0,1
"2013-04-01 10:30:00","EnterpriseSite1",1,30,7,37,0,1
"2013-04-01 10:30:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 10:30:00","EnterpriseSite2",1,50,7,36,0,1
"2013-04-01 10:30:00","EnterpriseSite3",1,28,8,65,0,2
"2013-04-01 10:35:00","EnterpriseSite1",1,29,7,37,0,2
"2013-04-01 10:35:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 10:35:00","EnterpriseSite2",1,32,7,36,0,1
"2013-04-01 10:35:00","EnterpriseSite3",1,28,8,65,0,1
"2013-04-01 10:40:00","EnterpriseSite1",1,45,7,37,0,1
"2013-04-01 10:40:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 10:40:00","EnterpriseSite1",4,1,27,27,0,0
"2013-04-01 10:40:00","EnterpriseSite2",1,32,8,36,0,2
"2013-04-01 10:40:00","EnterpriseSite3",1,28,9,65,0,2
"2013-04-01 10:45:00","EnterpriseSite1",1,30,7,37,0,1
"2013-04-01 10:45:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 10:45:00","EnterpriseSite1",4,1,27,27,0,0
"2013-04-01 10:45:00","EnterpriseSite2",1,31,8,36,0,2
"2013-04-01 10:45:00","EnterpriseSite3",1,31,8,65,0,3
"2013-04-01 10:45:00","EnterpriseSite3",3,4,0,0,0,0
"2013-04-01 10:50:00","EnterpriseSite1",1,30,7,37,0,2
"2013-04-01 10:50:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 10:50:00","EnterpriseSite2",1,32,7,36,0,1
"2013-04-01 10:50:00","EnterpriseSite3",1,28,9,65,0,1
"2013-04-01 10:50:00","EnterpriseSite3",4,1,27,27,0,0
"2013-04-01 10:55:00","EnterpriseSite1",1,28,7,37,0,1
"2013-04-01 10:55:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 10:55:00","EnterpriseSite1",4,1,0,0,0,0
"2013-04-01 10:55:00","EnterpriseSite2",1,32,7,36,0,1
"2013-04-01 10:55:00","EnterpriseSite3",1,28,8,65,0,2
"2013-04-01 10:55:00","EnterpriseSite3",4,4,14,27,0,0
"2013-04-01 11:00:00","EnterpriseSite1",1,31,7,37,0,2
"2013-04-01 11:00:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 11:00:00","EnterpriseSite2",1,31,7,32,0,2
"2013-04-01 11:00:00","EnterpriseSite3",1,30,9,65,0,2
"2013-04-01 11:05:00","EnterpriseSite1",1,31,7,37,0,2
"2013-04-01 11:05:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 11:05:00","EnterpriseSite2",1,30,8,36,0,1
"2013-04-01 11:05:00","EnterpriseSite3",1,28,9,65,0,1
"2013-04-01 11:10:00","EnterpriseSite1",1,31,6,37,0,1
"2013-04-01 11:10:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 11:10:00","EnterpriseSite2",1,34,7,37,0,1
"2013-04-01 11:10:00","EnterpriseSite3",1,29,9,65,0,2
"2013-04-01 11:15:00","EnterpriseSite1",1,31,7,37,0,1
"2013-04-01 11:15:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 11:15:00","EnterpriseSite1",3,1,0,0,0,0
"2013-04-01 11:15:00","EnterpriseSite2",1,32,7,36,0,1
"2013-04-01 11:15:00","EnterpriseSite3",1,27,9,65,0,1
"2013-04-01 11:15:00","EnterpriseSite3",4,2,14,27,0,0
"2013-04-01 11:20:00","EnterpriseSite1",1,32,7,37,0,1
"2013-04-01 11:20:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 11:20:00","EnterpriseSite2",1,32,7,36,0,1
"2013-04-01 11:20:00","EnterpriseSite2",4,1,27,27,0,0
"2013-04-01 11:20:00","EnterpriseSite3",1,27,9,65,0,2
"2013-04-01 11:20:00","EnterpriseSite3",4,2,0,0,0,0
"2013-04-01 11:25:00","EnterpriseSite1",1,36,7,37,0,2
"2013-04-01 11:25:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 11:25:00","EnterpriseSite2",1,33,7,36,0,1
"2013-04-01 11:25:00","EnterpriseSite2",4,2,14,27,0,0
"2013-04-01 11:25:00","EnterpriseSite3",1,30,9,65,0,2
"2013-04-01 11:30:00","EnterpriseSite1",1,30,6,37,0,2
"2013-04-01 11:30:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 11:30:00","EnterpriseSite1",3,10,0,0,0,0
"2013-04-01 11:30:00","EnterpriseSite2",1,31,8,36,0,1
"2013-04-01 11:30:00","EnterpriseSite3",1,28,8,65,0,1
"2013-04-01 11:35:00","EnterpriseSite1",1,30,7,37,0,1
"2013-04-01 11:35:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 11:35:00","EnterpriseSite2",1,31,8,36,0,2
"2013-04-01 11:35:00","EnterpriseSite3",1,28,9,65,0,1
"2013-04-01 11:40:00","EnterpriseSite1",1,68,6,37,0,2
"2013-04-01 11:40:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 11:40:00","EnterpriseSite1",3,5,0,0,0,0
"2013-04-01 11:40:00","EnterpriseSite2",1,29,8,36,0,1
"2013-04-01 11:40:00","EnterpriseSite3",1,28,8,65,0,2
"2013-04-01 11:45:00","EnterpriseSite1",1,30,7,37,0,2
"2013-04-01 11:45:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 11:45:00","EnterpriseSite1",4,1,27,27,0,0
"2013-04-01 11:45:00","EnterpriseSite2",1,34,7,36,0,1
"2013-04-01 11:45:00","EnterpriseSite3",1,26,8,65,0,1
"2013-04-01 11:45:00","EnterpriseSite3",4,2,14,27,0,0
"2013-04-01 11:50:00","EnterpriseSite1",1,34,7,37,0,1
"2013-04-01 11:50:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 11:50:00","EnterpriseSite2",1,31,8,36,0,1
"2013-04-01 11:50:00","EnterpriseSite3",1,27,8,65,0,2
"2013-04-01 11:55:00","EnterpriseSite1",1,108,7,37,0,2
"2013-04-01 11:55:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 11:55:00","EnterpriseSite2",1,30,8,36,0,1
"2013-04-01 11:55:00","EnterpriseSite2",4,3,14,27,0,0
"2013-04-01 11:55:00","EnterpriseSite3",1,28,9,65,0,1
"2013-04-01 12:00:00","EnterpriseSite1",1,36,6,37,0,1
"2013-04-01 12:00:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 12:00:00","EnterpriseSite2",1,31,7,36,0,2
"2013-04-01 12:00:00","EnterpriseSite3",1,28,8,65,0,2
"2013-04-01 12:05:00","EnterpriseSite1",1,34,7,37,0,2
"2013-04-01 12:05:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 12:05:00","EnterpriseSite1",4,2,14,27,0,0
"2013-04-01 12:05:00","EnterpriseSite2",1,32,7,36,0,2
"2013-04-01 12:05:00","EnterpriseSite3",1,28,8,65,0,2
"2013-04-01 12:10:00","EnterpriseSite1",1,38,7,37,0,2
"2013-04-01 12:10:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 12:10:00","EnterpriseSite1",4,2,14,27,0,0
"2013-04-01 12:10:00","EnterpriseSite2",1,32,8,36,0,1
"2013-04-01 12:10:00","EnterpriseSite3",1,26,9,65,0,1
"2013-04-01 12:10:00","EnterpriseSite3",3,1,0,0,0,0
"2013-04-01 12:15:00","EnterpriseSite1",1,50,7,37,0,1
"2013-04-01 12:15:00","EnterpriseSite1",2,1,93,93,0,0
"2013-04-01 12:15:00","EnterpriseSite2",1,31,7,36,0,2
"2013-04-01 12:15:00","EnterpriseSite3",1,37,8,65,0,2
"2013-04-01 12:20:00","EnterpriseSite1",1,30,7,37,0,2
"2013-04-01 12:20:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 12:20:00","EnterpriseSite2",1,34,7,36,0,2
"2013-04-01 12:20:00","EnterpriseSite3",1,25,9,65,0,2
"2013-04-01 12:20:00","EnterpriseSite3",4,1,27,27,0,0
"2013-04-01 12:25:00","EnterpriseSite1",1,30,6,37,0,2
"2013-04-01 12:25:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 12:25:00","EnterpriseSite2",1,36,7,36,0,1
"2013-04-01 12:25:00","EnterpriseSite3",1,28,9,65,0,1
"2013-04-01 12:30:00","EnterpriseSite1",1,31,8,37,0,1
"2013-04-01 12:30:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 12:30:00","EnterpriseSite2",1,35,7,36,0,1
"2013-04-01 12:30:00","EnterpriseSite3",1,28,9,65,0,1
"2013-04-01 12:35:00","EnterpriseSite1",1,32,7,37,0,1
"2013-04-01 12:35:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 12:35:00","EnterpriseSite2",1,32,7,36,0,1
"2013-04-01 12:35:00","EnterpriseSite3",1,27,9,65,0,1
"2013-04-01 12:40:00","EnterpriseSite1",1,29,6,37,0,1
"2013-04-01 12:40:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 12:40:00","EnterpriseSite2",1,38,7,37,0,1
"2013-04-01 12:40:00","EnterpriseSite2",3,1,0,0,0,0
"2013-04-01 12:40:00","EnterpriseSite3",1,29,8,65,0,2
"2013-04-01 12:45:00","EnterpriseSite1",1,42,7,37,0,1
"2013-04-01 12:45:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 12:45:00","EnterpriseSite2",1,39,7,36,0,1
"2013-04-01 12:45:00","EnterpriseSite3",1,31,8,65,0,2
"2013-04-01 12:45:00","EnterpriseSite3",4,2,14,27,0,0
"2013-04-01 12:50:00","EnterpriseSite1",1,42,6,37,0,2
"2013-04-01 12:50:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 12:50:00","EnterpriseSite2",1,31,8,36,0,1
"2013-04-01 12:50:00","EnterpriseSite3",1,28,8,65,0,1
"2013-04-01 12:55:00","EnterpriseSite1",1,37,6,37,0,1
"2013-04-01 12:55:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 12:55:00","EnterpriseSite1",4,3,14,27,0,0
"2013-04-01 12:55:00","EnterpriseSite2",1,49,8,36,0,1
"2013-04-01 12:55:00","EnterpriseSite2",4,2,14,27,0,0
"2013-04-01 12:55:00","EnterpriseSite3",1,28,8,65,0,2
"2013-04-01 13:00:00","EnterpriseSite1",1,30,6,37,0,2
"2013-04-01 13:00:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 13:00:00","EnterpriseSite2",1,35,6,37,0,1
"2013-04-01 13:00:00","EnterpriseSite3",1,28,8,65,0,2
"2013-04-01 13:00:00","EnterpriseSite3",4,1,0,0,0,0
"2013-04-01 13:05:00","EnterpriseSite1",1,52,8,37,0,2
"2013-04-01 13:05:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 13:05:00","EnterpriseSite2",1,32,7,36,0,1
"2013-04-01 13:05:00","EnterpriseSite2",4,1,0,0,0,0
"2013-04-01 13:05:00","EnterpriseSite3",1,28,8,65,0,1
"2013-04-01 13:10:00","EnterpriseSite1",1,31,7,37,0,1
"2013-04-01 13:10:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 13:10:00","EnterpriseSite2",1,32,7,36,0,2
"2013-04-01 13:10:00","EnterpriseSite3",1,30,8,65,0,2
"2013-04-01 13:10:00","EnterpriseSite3",4,1,27,27,0,0
"2013-04-01 13:15:00","EnterpriseSite1",1,37,7,37,0,1
"2013-04-01 13:15:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 13:15:00","EnterpriseSite2",1,32,7,36,0,1
"2013-04-01 13:15:00","EnterpriseSite2",4,3,14,27,0,0
"2013-04-01 13:15:00","EnterpriseSite3",1,27,9,65,0,1
"2013-04-01 13:20:00","EnterpriseSite1",1,30,7,37,0,1
"2013-04-01 13:20:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 13:20:00","EnterpriseSite1",4,1,0,0,0,0
"2013-04-01 13:20:00","EnterpriseSite2",1,30,8,36,0,1
"2013-04-01 13:20:00","EnterpriseSite3",1,28,8,65,0,2
"2013-04-01 13:25:00","EnterpriseSite1",1,28,5,37,0,2
"2013-04-01 13:25:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 13:25:00","EnterpriseSite1",3,1,0,0,0,0
"2013-04-01 13:25:00","EnterpriseSite2",1,35,8,36,0,2
"2013-04-01 13:25:00","EnterpriseSite2",4,4,7,27,0,0
"2013-04-01 13:25:00","EnterpriseSite3",1,30,8,65,0,2
"2013-04-01 13:30:00","EnterpriseSite1",1,26,6,37,0,1
"2013-04-01 13:30:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 13:30:00","EnterpriseSite2",1,33,7,36,0,1
"2013-04-01 13:30:00","EnterpriseSite3",1,28,8,65,0,1
"2013-04-01 13:35:00","EnterpriseSite1",1,29,7,37,0,1
"2013-04-01 13:35:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 13:35:00","EnterpriseSite2",1,32,7,36,0,1
"2013-04-01 13:35:00","EnterpriseSite3",1,30,8,65,0,2
"2013-04-01 13:40:00","EnterpriseSite1",1,29,7,37,0,2
"2013-04-01 13:40:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 13:40:00","EnterpriseSite2",1,32,7,36,0,2
"2013-04-01 13:40:00","EnterpriseSite3",1,28,8,65,0,2
"2013-04-01 13:45:00","EnterpriseSite1",1,30,7,37,0,2
"2013-04-01 13:45:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 13:45:00","EnterpriseSite2",1,32,7,36,0,1
"2013-04-01 13:45:00","EnterpriseSite3",1,28,9,65,0,0
"2013-04-01 13:50:00","EnterpriseSite1",1,29,7,37,0,1
"2013-04-01 13:50:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 13:50:00","EnterpriseSite1",4,1,27,27,0,0
"2013-04-01 13:50:00","EnterpriseSite2",1,32,8,36,0,3
"2013-04-01 13:50:00","EnterpriseSite3",1,26,9,65,0,2
"2013-04-01 13:50:00","EnterpriseSite3",4,1,27,27,0,0
"2013-04-01 13:55:00","EnterpriseSite1",1,28,6,37,0,2
"2013-04-01 13:55:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 13:55:00","EnterpriseSite2",1,34,8,36,0,1
"2013-04-01 13:55:00","EnterpriseSite3",1,29,9,65,0,1
"2013-04-01 14:00:00","EnterpriseSite1",1,34,6,37,0,1
"2013-04-01 14:00:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 14:00:00","EnterpriseSite2",1,32,7,37,0,1
"2013-04-01 14:00:00","EnterpriseSite3",1,38,8,65,0,2
"2013-04-01 14:05:00","EnterpriseSite1",1,34,8,37,0,2
"2013-04-01 14:05:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 14:05:00","EnterpriseSite2",1,32,7,36,0,1
"2013-04-01 14:05:00","EnterpriseSite3",1,28,8,65,0,2
"2013-04-01 14:05:00","EnterpriseSite3",3,8,0,0,0,0
"2013-04-01 14:10:00","EnterpriseSite1",1,30,6,37,0,2
"2013-04-01 14:10:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 14:10:00","EnterpriseSite2",1,32,7,36,0,1
"2013-04-01 14:10:00","EnterpriseSite3",1,29,8,65,0,1
"2013-04-01 14:15:00","EnterpriseSite1",1,40,7,37,0,1
"2013-04-01 14:15:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 14:15:00","EnterpriseSite2",1,30,8,36,0,1
"2013-04-01 14:15:00","EnterpriseSite3",1,28,8,65,0,2
"2013-04-01 14:20:00","EnterpriseSite1",1,27,8,37,0,1
"2013-04-01 14:20:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 14:20:00","EnterpriseSite2",1,33,7,36,0,1
"2013-04-01 14:20:00","EnterpriseSite3",1,26,9,65,0,2
"2013-04-01 14:20:00","EnterpriseSite3",4,1,0,0,0,0
"2013-04-01 14:25:00","EnterpriseSite1",1,40,7,37,0,1
"2013-04-01 14:25:00","EnterpriseSite1",2,1,91,91,0,0
"2013-04-01 14:25:00","EnterpriseSite1",3,1,0,0,0,0
"2013-04-01 14:25:00","EnterpriseSite1",4,1,27,27,0,0
"2013-04-01 14:25:00","EnterpriseSite2",1,31,8,36,0,1
"2013-04-01 14:25:00","EnterpriseSite3",1,32,9,65,0,1
"2013-04-01 14:30:00","EnterpriseSite1",1,28,7,37,0,1
"2013-04-01 14:30:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 14:30:00","EnterpriseSite2",1,35,7,36,0,1
"2013-04-01 14:30:00","EnterpriseSite3",1,28,8,65,0,2
"2013-04-01 14:35:00","EnterpriseSite1",1,29,6,37,0,2
"2013-04-01 14:35:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 14:35:00","EnterpriseSite1",4,2,14,27,0,0
"2013-04-01 14:35:00","EnterpriseSite2",1,32,7,36,0,1
"2013-04-01 14:35:00","EnterpriseSite3",1,28,8,65,0,1
"2013-04-01 14:40:00","EnterpriseSite1",1,30,7,37,0,1
"2013-04-01 14:40:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 14:40:00","EnterpriseSite2",1,32,8,36,0,1
"2013-04-01 14:40:00","EnterpriseSite3",1,28,9,65,0,1
"2013-04-01 14:45:00","EnterpriseSite1",1,29,7,37,0,1
"2013-04-01 14:45:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 14:45:00","EnterpriseSite2",1,32,7,36,0,1
"2013-04-01 14:45:00","EnterpriseSite3",1,28,8,65,0,2
"2013-04-01 14:50:00","EnterpriseSite1",1,29,7,37,0,1
"2013-04-01 14:50:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 14:50:00","EnterpriseSite2",1,32,7,36,0,1
"2013-04-01 14:50:00","EnterpriseSite2",4,2,14,27,0,0
"2013-04-01 14:50:00","EnterpriseSite3",1,28,9,65,0,1
"2013-04-01 14:55:00","EnterpriseSite1",1,31,7,37,0,1
"2013-04-01 14:55:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 14:55:00","EnterpriseSite1",4,1,27,27,0,0
"2013-04-01 14:55:00","EnterpriseSite2",1,37,7,36,0,1
"2013-04-01 14:55:00","EnterpriseSite2",4,2,27,27,0,0
"2013-04-01 14:55:00","EnterpriseSite3",1,27,8,35,0,2
"2013-04-01 14:55:00","EnterpriseSite3",4,10,11,27,0,0
"2013-04-01 15:00:00","EnterpriseSite1",1,33,6,37,0,1
"2013-04-01 15:00:00","EnterpriseSite1",2,2,92,93,0,0
"2013-04-01 15:00:00","EnterpriseSite2",1,30,7,36,0,1
"2013-04-01 15:00:00","EnterpriseSite3",1,29,8,65,0,2
"2013-04-01 15:05:00","EnterpriseSite1",1,34,7,37,0,2
"2013-04-01 15:05:00","EnterpriseSite1",2,1,91,91,0,0
