"2013-04-02 20:10:00","172.20.1.246","3"
"2013-04-02 20:10:00","172.20.1.254","3"
"2013-04-02 20:15:00","172.20.1.231","3"
"2013-04-02 20:15:00","172.20.2.63","3"
"2013-04-02 20:20:00","172.20.2.60","4"
"2013-04-02 20:30:00","172.20.0.15","3"
"2013-04-02 20:35:00","172.20.1.240","3"
"2013-04-02 20:50:00","172.20.1.232","3"
"2013-04-02 20:50:00","172.20.1.239","3"
"2013-04-02 20:50:00","172.20.2.115","3"
"2013-04-02 21:10:00","172.20.2.145","3"
"2013-04-02 21:20:00","172.20.2.93","4"
"2013-04-02 21:45:00","172.20.2.130","4"
"2013-04-02 21:55:00","172.20.2.84","4"
"2013-04-02 22:10:00","172.20.2.118","3"
"2013-04-02 22:40:00","172.20.0.15","3"
"2013-04-02 22:40:00","172.20.1.209","3"
"2013-04-02 22:40:00","172.20.2.105","3"
"2013-04-02 22:45:00","172.20.2.52","4"
"2013-04-02 22:50:00","172.20.1.219","2"
"2013-04-02 22:55:00","172.20.1.210","3"
"2013-04-02 22:55:00","172.20.2.78","3"
"2013-04-02 23:10:00","172.20.2.80","3"
"2013-04-02 23:30:00","172.20.0.15","3"
"2013-04-02 23:40:00","172.20.1.244","3"
"2013-04-02 23:40:00","172.20.2.118","3"
"2013-04-02 23:40:00","172.20.2.120","3"
"2013-04-02 23:40:00","172.20.2.74","3"
"2013-04-02 23:40:00","172.20.2.84","3"
"2013-04-02 23:40:00","172.20.2.87","3"
"2013-04-02 23:50:00","172.20.0.15","3"
"2013-04-02 23:55:00","172.20.0.15","3"
"2013-04-03 00:15:00","172.20.2.100","3"
"2013-04-03 00:15:00","172.20.2.49","3"
"2013-04-03 00:20:00","172.20.2.137","4"
"2013-04-03 00:40:00","172.20.1.227","3"
"2013-04-03 00:40:00","172.20.2.120","4"
"2013-04-03 00:40:00","172.20.2.70","3"
"2013-04-03 00:45:00","172.20.2.116","3"
"2013-04-03 00:45:00","172.20.2.119","3"
"2013-04-03 00:45:00","172.20.2.127","3"
"2013-04-03 00:45:00","172.20.2.91","4"
"2013-04-03 01:10:00","172.20.1.217","3"
"2013-04-03 01:10:00","172.20.1.221","3"
"2013-04-03 01:10:00","172.20.1.233","3"
"2013-04-03 01:10:00","172.20.1.252","3"
"2013-04-03 01:10:00","172.20.2.118","3"
"2013-04-03 01:10:00","172.20.2.138","3"
"2013-04-03 01:15:00","172.20.2.126","4"
"2013-04-03 01:15:00","172.20.2.142","3"
"2013-04-03 01:15:00","172.20.2.96","3"
"2013-04-03 01:20:00","172.20.2.120","3"
"2013-04-03 01:20:00","172.20.2.127","3"
"2013-04-03 01:30:00","172.20.0.15","3"
"2013-04-03 01:30:00","172.20.2.64","4"
"2013-04-03 01:35:00","172.20.0.15","3"
"2013-04-03 01:40:00","172.20.2.139","4"
"2013-04-03 01:40:00","172.20.2.70","4"
"2013-04-03 01:45:00","172.20.2.113","3"
"2013-04-03 01:45:00","172.20.2.118","3"
"2013-04-03 01:45:00","172.20.2.126","3"
"2013-04-03 01:45:00","172.20.2.129","3"
"2013-04-03 01:45:00","172.20.2.59","3"
"2013-04-03 02:00:00","172.20.2.76","4"
"2013-04-03 02:05:00","172.20.0.15","3"
"2013-04-03 02:10:00","172.20.2.73","4"
"2013-04-03 02:15:00","172.20.2.121","3"
"2013-04-03 02:15:00","172.20.2.62","4"
"2013-04-03 02:20:00","172.20.2.137","3"
"2013-04-03 02:20:00","172.20.2.94","4"
"2013-04-03 02:30:00","172.20.0.15","3"
"2013-04-03 02:30:00","172.20.2.126","4"
"2013-04-03 02:30:00","172.20.2.69","4"
"2013-04-03 02:30:00","172.20.2.76","4"
"2013-04-03 02:40:00","172.20.0.6","4"
"2013-04-03 02:40:00","172.20.1.213","3"
"2013-04-03 02:40:00","172.20.1.254","3"
"2013-04-03 02:40:00","172.20.2.135","4"
"2013-04-03 02:40:00","172.20.2.137","4"
"2013-04-03 02:45:00","172.20.0.15","3"
"2013-04-03 02:45:00","172.20.2.62","3"
"2013-04-03 02:50:00","172.20.2.49","3"
"2013-04-03 03:00:00","172.20.2.82","4"
"2013-04-03 03:05:00","172.20.0.15","3"
"2013-04-03 03:10:00","172.20.2.138","4"
"2013-04-03 03:15:00","172.20.1.211","3"
"2013-04-03 03:15:00","172.20.2.62","4"
"2013-04-03 03:20:00","172.20.0.15","3"
"2013-04-03 03:20:00","172.20.2.136","4"
"2013-04-03 03:20:00","172.20.2.75","3"
"2013-04-03 03:40:00","172.20.2.65","4"
"2013-04-03 03:45:00","172.20.1.225","3"
"2013-04-03 03:50:00","172.20.1.210","3"
"2013-04-03 03:50:00","172.20.1.221","3"
"2013-04-03 03:50:00","172.20.1.230","3"
"2013-04-03 03:50:00","172.20.2.101","4"
"2013-04-03 03:50:00","172.20.2.132","4"
"2013-04-03 03:50:00","172.20.2.65","3"
"2013-04-03 03:50:00","172.20.2.96","3"
"2013-04-03 04:10:00","172.20.2.122","4"
"2013-04-03 04:15:00","172.20.1.248","3"
"2013-04-03 04:15:00","172.20.2.92","4"
"2013-04-03 04:20:00","172.20.2.138","4"
"2013-04-03 04:45:00","172.20.1.209","3"
"2013-04-03 04:45:00","172.20.1.220","3"
"2013-04-03 04:45:00","172.20.1.224","3"
"2013-04-03 04:45:00","172.20.1.246","3"
"2013-04-03 04:50:00","172.20.0.8","4"
"2013-04-03 04:50:00","172.20.1.213","3"
"2013-04-03 04:50:00","172.20.1.218","3"
"2013-04-03 04:50:00","172.20.2.117","4"
"2013-04-03 04:55:00","172.20.0.15","3"
"2013-04-03 05:10:00","172.20.2.134","4"
"2013-04-03 05:15:00","172.20.2.116","3"
"2013-04-03 05:15:00","172.20.2.132","3"
"2013-04-03 05:20:00","172.20.0.2","3"
"2013-04-03 05:20:00","172.20.0.8","3"
"2013-04-03 05:25:00","172.20.0.8","3"
"2013-04-03 05:35:00","172.20.0.15","3"
"2013-04-03 05:40:00","172.20.0.6","4"
"2013-04-03 05:45:00","172.20.1.209","3"
"2013-04-03 05:45:00","172.20.1.229","3"
"2013-04-03 05:55:00","172.20.0.8","3"
"2013-04-03 05:55:00","172.20.2.145","3"
"2013-04-03 05:55:00","172.20.2.51","3"
"2013-04-03 06:00:00","172.20.0.3","3"
"2013-04-03 06:10:00","172.20.0.3","3"
"2013-04-03 06:10:00","172.20.2.118","4"
"2013-04-03 06:10:00","172.20.2.140","4"
"2013-04-03 06:15:00","172.20.1.232","3"
"2013-04-03 06:15:00","172.20.2.57","4"
"2013-04-03 06:20:00","172.20.2.137","4"
"2013-04-03 06:20:00","172.20.2.70","3"
"2013-04-03 06:20:00","172.20.2.72","3"
"2013-04-03 06:25:00","172.20.0.2","3"
"2013-04-03 06:40:00","172.20.0.8","3"
"2013-04-03 06:45:00","172.20.1.215","3"
"2013-04-03 06:45:00","172.20.1.237","3"
"2013-04-03 06:45:00","172.20.2.120","3"
"2013-04-03 06:45:00","172.20.2.74","4"
"2013-04-03 06:45:00","172.20.2.87","4"
"2013-04-03 06:50:00","172.20.1.244","3"
"2013-04-03 06:50:00","172.20.2.48","4"
"2013-04-03 06:50:00","172.20.2.56","4"
"2013-04-03 06:50:00","172.20.2.62","3"
"2013-04-03 06:50:00","172.20.2.83","3"
"2013-04-03 06:50:00","172.20.2.87","3"
"2013-04-03 06:55:00","172.20.0.7","3"
"2013-04-03 06:55:00","172.20.2.134","3"
"2013-04-03 06:55:00","172.20.2.62","3"
"2013-04-03 06:55:00","172.20.2.96","3"
"2013-04-03 07:00:00","172.20.0.8","3"
"2013-04-03 07:05:00","172.20.0.3","3"
"2013-04-03 07:15:00","172.20.0.3","3"
"2013-04-03 07:15:00","172.20.2.74","3"
"2013-04-03 07:20:00","172.20.0.8","3"
"2013-04-03 07:20:00","172.20.2.132","4"
"2013-04-03 07:20:00","172.20.2.141","4"
"2013-04-03 07:20:00","172.20.2.59","3"
"2013-04-03 07:20:00","172.20.2.62","3"
"2013-04-03 07:20:00","172.20.2.71","4"
"2013-04-03 07:50:00","172.20.0.4","3"
"2013-04-03 07:55:00","172.20.1.210","3"
"2013-04-03 07:55:00","172.20.1.233","3"
"2013-04-03 07:55:00","172.20.2.63","3"
"2013-04-03 08:10:00","172.20.0.2","2"
"2013-04-03 08:10:00","172.20.0.3","3"
"2013-04-03 08:10:00","172.20.1.207","3"
"2013-04-03 08:15:00","172.20.1.218","3"
"2013-04-03 08:15:00","172.20.1.239","3"
"2013-04-03 08:15:00","172.20.2.144","3"
"2013-04-03 08:15:00","172.20.2.59","3"
"2013-04-03 08:15:00","172.20.2.64","3"
"2013-04-03 08:15:00","172.20.2.88","3"
"2013-04-03 08:15:00","172.20.2.91","3"
"2013-04-03 08:20:00","172.20.1.228","3"
"2013-04-03 08:40:00","172.20.0.3","3"
"2013-04-03 08:40:00","172.20.2.140","3"
"2013-04-03 08:45:00","172.20.0.3","3"
"2013-04-03 08:45:00","172.20.2.79","3"
"2013-04-03 08:45:00","172.20.2.80","3"
"2013-04-03 09:15:00","172.20.0.3","3"
"2013-04-03 09:15:00","172.20.2.84","3"
"2013-04-03 09:20:00","172.20.1.203","3"
"2013-04-03 09:20:00","172.20.2.76","3"
"2013-04-03 09:25:00","172.20.2.120","3"
"2013-04-03 09:30:00","172.20.0.3","3"
"2013-04-03 09:45:00","172.20.2.113","3"
"2013-04-03 09:50:00","172.20.2.105","3"
"2013-04-03 09:50:00","172.20.2.68","3"
"2013-04-03 09:50:00","172.20.2.96","3"
"2013-04-03 09:55:00","172.20.0.3","3"
"2013-04-03 10:05:00","172.20.0.3","3"
"2013-04-03 10:15:00","172.20.2.55","3"
"2013-04-03 10:15:00","172.20.2.61","3"
"2013-04-03 10:15:00","172.20.2.81","3"
"2013-04-03 10:25:00","172.20.2.96","3"
"2013-04-03 10:35:00","172.20.0.3","3"
"2013-04-03 10:45:00","172.20.1.203","3"
"2013-04-03 10:45:00","172.20.2.113","3"
"2013-04-03 10:50:00","172.20.2.101","3"
"2013-04-03 10:50:00","172.20.2.137","3"
"2013-04-03 10:55:00","172.20.0.3","3"
"2013-04-03 11:00:00","172.20.0.3","3"
"2013-04-03 11:05:00","172.20.1.223","3"
"2013-04-03 11:10:00","172.20.0.3","3"
"2013-04-03 11:15:00","172.20.0.3","3"
"2013-04-03 11:15:00","172.20.1.230","3"
"2013-04-03 11:25:00","172.20.0.3","3"
"2013-04-03 11:25:00","172.20.2.128","3"
"2013-04-03 11:40:00","172.20.2.134","3"
"2013-04-03 11:40:00","172.20.2.57","3"
"2013-04-03 11:45:00","172.20.1.216","3"
"2013-04-03 11:45:00","172.20.2.97","3"
"2013-04-03 11:50:00","172.20.2.121","3"
"2013-04-03 11:50:00","172.20.2.48","3"
"2013-04-03 12:00:00","172.20.2.59","3"
"2013-04-03 12:05:00","172.20.2.120","3"
"2013-04-03 12:10:00","172.20.0.3","3"
"2013-04-03 12:15:00","172.20.1.251","3"
"2013-04-03 12:20:00","172.20.0.3","3"
"2013-04-03 12:25:00","172.20.1.218","3"
"2013-04-03 12:30:00","172.20.0.3","3"
"2013-04-03 12:35:00","172.20.0.4","4"
"2013-04-03 12:40:00","172.20.1.205","4"
"2013-04-03 12:45:00","172.20.1.252","3"
"2013-04-03 13:10:00","172.20.0.5","3"
"2013-04-03 13:10:00","172.20.0.8","3"
"2013-04-03 13:15:00","172.20.1.214","3"
"2013-04-03 13:20:00","172.20.0.5","3"
"2013-04-03 13:20:00","172.20.1.229","3"
"2013-04-03 13:25:00","172.20.0.4","3"
"2013-04-03 13:25:00","172.20.0.5","3"
"2013-04-03 13:30:00","172.20.0.6","3"
"2013-04-03 13:35:00","172.20.0.8","4"
"2013-04-03 13:40:00","172.20.0.6","3"
"2013-04-03 13:40:00","172.20.1.251","4"
"2013-04-03 13:45:00","172.20.0.6","3"
"2013-04-03 13:50:00","172.20.0.5","3"
"2013-04-03 14:00:00","172.20.0.2","3"
"2013-04-03 14:00:00","172.20.0.5","3"
"2013-04-03 14:05:00","172.20.0.4","3"
"2013-04-03 14:05:00","172.20.0.5","3"
"2013-04-03 14:05:00","172.20.0.7","4"
"2013-04-03 14:15:00","172.20.0.6","3"
"2013-04-03 14:15:00","172.20.1.201","3"
"2013-04-03 14:15:00","172.20.1.216","3"
"2013-04-03 14:15:00","172.20.1.231","3"
"2013-04-03 14:15:00","172.20.1.232","3"
"2013-04-03 14:20:00","172.20.0.5","3"
"2013-04-03 14:20:00","172.20.1.225","3"
"2013-04-03 14:25:00","172.20.0.7","3"
"2013-04-03 14:30:00","172.20.0.15","3"
"2013-04-03 14:35:00","172.20.0.2","4"
"2013-04-03 14:35:00","172.20.0.6","3"
"2013-04-03 14:45:00","172.20.1.207","3"
"2013-04-03 14:45:00","172.20.1.208","3"
"2013-04-03 14:45:00","172.20.1.212","3"
"2013-04-03 14:50:00","172.20.0.8","3"
"2013-04-03 15:00:00","172.20.0.8","3"
"2013-04-03 15:05:00","172.20.1.224","3"
"2013-04-03 15:05:00","172.20.1.235","3"
"2013-04-03 15:05:00","172.20.1.236","3"
"2013-04-03 15:05:00","172.20.1.237","3"
"2013-04-03 15:10:00","172.20.0.3","3"
"2013-04-03 15:10:00","172.20.0.7","3"
"2013-04-03 15:10:00","172.20.1.241","3"
"2013-04-03 15:15:00","172.20.0.5","3"
"2013-04-03 15:20:00","172.20.0.8","3"
"2013-04-03 15:20:00","172.20.1.202","3"
"2013-04-03 15:20:00","172.20.1.207","3"
"2013-04-03 15:20:00","172.20.1.208","3"
"2013-04-03 15:20:00","172.20.1.227","3"
"2013-04-03 15:25:00","172.20.0.15","3"
"2013-04-03 15:25:00","172.20.0.7","3"
"2013-04-03 15:30:00","172.20.0.7","3"
"2013-04-03 15:35:00","172.20.0.15","4"
"2013-04-03 15:35:00","172.20.0.7","3"
"2013-04-03 15:35:00","172.20.0.8","3"
"2013-04-03 15:35:00","172.20.1.209","3"
"2013-04-03 15:35:00","172.20.1.234","3"
"2013-04-03 15:35:00","172.20.1.244","3"
"2013-04-03 15:40:00","172.20.0.7","3"
"2013-04-03 15:40:00","172.20.1.207","3"
"2013-04-03 15:40:00","172.20.1.214","4"
"2013-04-03 15:40:00","172.20.1.219","3"
"2013-04-03 15:40:00","172.20.1.228","3"
"2013-04-03 15:40:00","172.20.1.242","3"
"2013-04-03 15:45:00","172.20.0.6","3"
"2013-04-03 15:45:00","172.20.0.7","3"
"2013-04-03 15:50:00","172.20.0.6","3"
"2013-04-03 15:50:00","172.20.0.7","3"
"2013-04-03 15:55:00","172.20.0.6","3"
"2013-04-03 15:55:00","172.20.0.8","3"
"2013-04-03 16:00:00","172.20.0.5","3"
"2013-04-03 16:00:00","172.20.0.7","3"
"2013-04-03 16:00:00","172.20.0.8","3"
"2013-04-03 16:05:00","172.20.0.6","3"
"2013-04-03 16:05:00","172.20.0.8","3"
"2013-04-03 16:10:00","172.20.0.3","3"
"2013-04-03 16:10:00","172.20.0.5","3"
"2013-04-03 16:10:00","172.20.0.7","4"
"2013-04-03 16:10:00","172.20.1.202","4"
"2013-04-03 16:10:00","172.20.1.214","4"
"2013-04-03 16:10:00","172.20.1.242","4"
"2013-04-03 16:15:00","172.20.0.8","3"
"2013-04-03 16:15:00","172.20.1.216","3"
"2013-04-03 16:15:00","172.20.1.234","3"
"2013-04-03 16:15:00","172.20.1.237","3"
"2013-04-03 16:20:00","172.20.0.8","3"
"2013-04-03 16:40:00","172.20.0.6","3"
"2013-04-03 16:40:00","172.20.0.7","3"
"2013-04-03 16:40:00","172.20.0.8","3"
"2013-04-03 16:40:00","172.20.1.215","3"
"2013-04-03 16:40:00","172.20.1.252","4"
"2013-04-03 16:45:00","172.20.1.247","3"
"2013-04-03 16:45:00","172.20.1.250","3"
"2013-04-03 16:50:00","172.20.0.6","3"
"2013-04-03 17:00:00","172.20.0.6","3"
"2013-04-03 17:05:00","172.20.0.15","3"
"2013-04-03 17:05:00","172.20.0.3","4"
"2013-04-03 17:05:00","172.20.0.7","3"
"2013-04-03 17:05:00","172.20.1.236","3"
"2013-04-03 17:05:00","172.20.1.248","3"
"2013-04-03 17:10:00","172.20.0.2","3"
"2013-04-03 17:10:00","172.20.0.7","2"
"2013-04-03 17:20:00","172.20.0.7","3"
"2013-04-03 17:35:00","172.20.0.15","3"
"2013-04-03 17:35:00","172.20.0.3","3"
"2013-04-03 17:35:00","172.20.0.7","3"
"2013-04-03 17:40:00","172.20.0.15","3"
"2013-04-03 17:40:00","172.20.1.219","3"
"2013-04-03 17:40:00","172.20.1.234","3"
"2013-04-03 17:45:00","172.20.0.15","3"
"2013-04-03 17:45:00","172.20.1.220","3"
"2013-04-03 17:55:00","172.20.0.3","3"
