"2013-04-01 08:40:00","EnterpriseSite1","EnterpriseSite1",1,10212,0,138,0,20,46
"2013-04-01 08:40:00","EnterpriseSite1","INTERNET",6,5464198,9289091,38473,33213,430,6549
"2013-04-01 08:40:00","EnterpriseSite1","Other",17,1133,0,8,0,1,5
"2013-04-01 08:40:00","EnterpriseSite2","INTERNET",6,2283230,2734223,21971,17645,320,4301
"2013-04-01 08:40:00","EnterpriseSite3","EnterpriseSite3",6,156387,0,134,0,0,12
"2013-04-01 08:40:00","EnterpriseSite3","INTERNET",6,3607725,5031076,39775,31809,876,7955
"2013-04-01 08:40:00","INTERNET","EnterpriseSite1",6,109621,1436950,1163,1411,294,116
"2013-04-01 08:40:00","INTERNET","EnterpriseSite2",6,868494,29395879,13440,22085,370,188
"2013-04-01 08:40:00","INTERNET","EnterpriseSite3",6,95652,1831795,1256,1612,0,138
"2013-04-01 08:45:00","EnterpriseSite1","EnterpriseSite1",1,10212,0,138,0,16,46
"2013-04-01 08:45:00","EnterpriseSite1","EnterpriseSite1",6,32482,0,26,0,0,2
"2013-04-01 08:45:00","EnterpriseSite1","EnterpriseSite3",1,74,0,1,0,0,1
"2013-04-01 08:45:00","EnterpriseSite1","INTERNET",6,5535035,7302447,36000,30521,330,6259
"2013-04-01 08:45:00","EnterpriseSite1","Other",17,4639,0,47,0,177,3
"2013-04-01 08:45:00","EnterpriseSite2","INTERNET",6,1570522,2188779,17315,13822,475,3463
"2013-04-01 08:45:00","EnterpriseSite2","Other",17,1386,0,7,0,12,5
"2013-04-01 08:45:00","EnterpriseSite3","EnterpriseSite3",6,106630,0,94,0,0,9
"2013-04-01 08:45:00","EnterpriseSite3","INTERNET",6,1187831,1656038,13095,10465,845,2619
"2013-04-01 08:45:00","EnterpriseSite3","Other",17,486,0,2,0,0,2
"2013-04-01 08:45:00","INTERNET","EnterpriseSite1",6,130955,2229459,1529,1996,322,137
"2013-04-01 08:45:00","INTERNET","EnterpriseSite2",6,1024468,37816166,16457,28070,402,190
"2013-04-01 08:45:00","INTERNET","EnterpriseSite3",6,123473,2289992,1609,2039,0,181
"2013-04-01 08:50:00","EnterpriseSite1","EnterpriseSite1",1,10212,0,138,0,11,46
"2013-04-01 08:50:00","EnterpriseSite1","EnterpriseSite1",6,66197,0,64,0,17,5
"2013-04-01 08:50:00","EnterpriseSite1","INTERNET",6,4965320,7059695,33043,28164,241,5751
"2013-04-01 08:50:00","EnterpriseSite1","Other",17,4501,0,44,0,161,5
"2013-04-01 08:50:00","EnterpriseSite2","INTERNET",6,1565908,2183941,17265,13811,574,3453
"2013-04-01 08:50:00","EnterpriseSite2","Other",17,371,0,3,0,0,2
"2013-04-01 08:50:00","EnterpriseSite3","INTERNET",6,1138843,1586314,12555,10007,696,2511
"2013-04-01 08:50:00","EnterpriseSite3","Other",17,243,0,1,0,0,1
"2013-04-01 08:50:00","INTERNET","EnterpriseSite1",6,136563,2361581,1557,2100,364,133
"2013-04-01 08:50:00","INTERNET","EnterpriseSite2",6,841168,29317408,13242,21928,420,185
"2013-04-01 08:50:00","INTERNET","EnterpriseSite3",6,154925,2884007,2019,2562,0,227
"2013-04-01 08:55:00","EnterpriseSite1","EnterpriseSite1",1,10434,0,141,0,18,47
"2013-04-01 08:55:00","EnterpriseSite1","EnterpriseSite1",6,380870,0,306,0,0,24
"2013-04-01 08:55:00","EnterpriseSite1","INTERNET",6,5138229,8206061,34262,29573,228,5901
"2013-04-01 08:55:00","EnterpriseSite1","Other",17,519,0,4,0,1,2
"2013-04-01 08:55:00","EnterpriseSite2","INTERNET",6,1448081,2018656,15965,12754,735,3193
"2013-04-01 08:55:00","EnterpriseSite2","Other",17,4383,0,46,0,159,2
"2013-04-01 08:55:00","EnterpriseSite3","INTERNET",6,1302187,1811938,14355,11407,638,2871
"2013-04-01 08:55:00","EnterpriseSite3","Other",17,243,0,1,0,0,1
"2013-04-01 08:55:00","INTERNET","EnterpriseSite1",6,127195,2115832,1438,1907,334,124
"2013-04-01 08:55:00","INTERNET","EnterpriseSite2",6,651510,23227227,10353,17381,356,139
"2013-04-01 08:55:00","INTERNET","EnterpriseSite3",6,168459,3190763,2210,2820,0,243
"2013-04-01 09:00:00","EnterpriseSite1","EnterpriseSite1",1,10212,0,138,0,26,46
"2013-04-01 09:00:00","EnterpriseSite1","EnterpriseSite1",6,1241573,0,878,0,0,28
"2013-04-01 09:00:00","EnterpriseSite1","INTERNET",6,4978266,12352598,35368,32198,1317,5474
"2013-04-01 09:00:00","EnterpriseSite1","Other",17,1120,0,11,0,3,4
"2013-04-01 09:00:00","EnterpriseSite2","INTERNET",6,1471590,2051797,16225,12968,296,3245
"2013-04-01 09:00:00","EnterpriseSite2","Other",17,4488,0,44,0,157,4
"2013-04-01 09:00:00","EnterpriseSite3","INTERNET",6,1147952,1599705,12655,10100,1421,2531
"2013-04-01 09:00:00","INTERNET","EnterpriseSite1",6,181119,3539423,2212,3017,410,186
"2013-04-01 09:00:00","INTERNET","EnterpriseSite2",6,1192445,41240396,18698,30946,483,163
"2013-04-01 09:00:00","INTERNET","EnterpriseSite3",6,77503,1510575,1020,1324,0,111
"2013-04-01 09:05:00","EnterpriseSite1","EnterpriseSite1",1,10878,0,147,0,43,49
"2013-04-01 09:05:00","EnterpriseSite1","EnterpriseSite1",6,4020109,0,2896,0,34,107
"2013-04-01 09:05:00","EnterpriseSite1","INTERNET",6,5285525,12052922,34922,31605,58,5658
"2013-04-01 09:05:00","EnterpriseSite1","Other",17,972,0,4,0,0,4
"2013-04-01 09:05:00","EnterpriseSite2","INTERNET",6,1153239,1608328,12715,10170,311,2543
"2013-04-01 09:05:00","EnterpriseSite2","Other",17,923,0,9,0,3,3
"2013-04-01 09:05:00","EnterpriseSite3","EnterpriseSite3",6,594260,0,506,0,0,45
"2013-04-01 09:05:00","EnterpriseSite3","INTERNET",6,1733036,2416671,19105,15278,1612,3821
"2013-04-01 09:05:00","EnterpriseSite3","Other",17,486,0,2,0,0,2
"2013-04-01 09:05:00","INTERNET","EnterpriseSite1",6,105400,1282379,1070,1302,325,104
"2013-04-01 09:05:00","INTERNET","EnterpriseSite2",6,2693091,97594207,42821,72380,811,305
"2013-04-01 09:05:00","INTERNET","EnterpriseSite3",6,61624,1122349,801,1004,0,91
"2013-04-01 09:10:00","EnterpriseSite1","EnterpriseSite1",1,10434,0,141,0,17,47
"2013-04-01 09:10:00","EnterpriseSite1","EnterpriseSite1",6,4026168,0,2900,0,19,106
"2013-04-01 09:10:00","EnterpriseSite1","INTERNET",6,4684188,11889827,31365,28868,197,4999
"2013-04-01 09:10:00","EnterpriseSite1","Other",17,460,0,5,0,25,1
"2013-04-01 09:10:00","EnterpriseSite2","INTERNET",6,1686134,2351332,18590,14866,182,3718
"2013-04-01 09:10:00","EnterpriseSite2","Other",17,243,0,1,0,0,1
"2013-04-01 09:10:00","EnterpriseSite3","INTERNET",6,3574838,4985338,39410,31521,788,7882
"2013-04-01 09:10:00","INTERNET","EnterpriseSite1",6,106776,1543723,1156,1467,270,104
"2013-04-01 09:10:00","INTERNET","EnterpriseSite2",6,540847,18472642,8491,13969,347,87
"2013-04-01 09:10:00","INTERNET","EnterpriseSite3",6,118347,2228435,1548,1975,0,172
"2013-04-01 09:15:00","EnterpriseSite1","EnterpriseSite1",1,10212,0,138,0,21,46
"2013-04-01 09:15:00","EnterpriseSite1","EnterpriseSite1",6,1203456,0,848,0,0,26
"2013-04-01 09:15:00","EnterpriseSite1","EnterpriseSite2",1,74,0,1,0,0,1
"2013-04-01 09:15:00","EnterpriseSite1","EnterpriseSite3",1,740,0,10,0,0,10
"2013-04-01 09:15:00","EnterpriseSite1","INTERNET",6,4954876,7440553,32066,27599,151,5497
"2013-04-01 09:15:00","EnterpriseSite1","Other",17,985,0,4,0,0,4
"2013-04-01 09:15:00","EnterpriseSite2","INTERNET",6,2193118,3058600,24180,19341,324,4836
"2013-04-01 09:15:00","EnterpriseSite2","Other",17,1143,0,6,0,12,4
"2013-04-01 09:15:00","EnterpriseSite3","INTERNET",6,3842188,5358028,42360,33876,1626,8472
"2013-04-01 09:15:00","EnterpriseSite3","Other",17,243,0,1,0,0,1
"2013-04-01 09:15:00","INTERNET","EnterpriseSite1",6,106197,1492376,1140,1426,276,110
"2013-04-01 09:15:00","INTERNET","EnterpriseSite2",6,1115952,39998440,17662,29801,422,140
"2013-04-01 09:15:00","INTERNET","EnterpriseSite3",6,152736,2854535,2001,2532,0,221
"2013-04-01 09:20:00","EnterpriseSite1","EnterpriseSite1",1,10434,0,141,0,8,47
"2013-04-01 09:20:00","EnterpriseSite1","EnterpriseSite1",6,64964,0,52,0,0,4
"2013-04-01 09:20:00","EnterpriseSite1","EnterpriseSite2",1,1776,0,24,0,0,24
"2013-04-01 09:20:00","EnterpriseSite1","EnterpriseSite3",1,2368,0,32,0,0,32
"2013-04-01 09:20:00","EnterpriseSite1","INTERNET",6,5006273,8771673,33330,29307,1115,5372
"2013-04-01 09:20:00","EnterpriseSite1","Other",17,243,0,1,0,0,1
"2013-04-01 09:20:00","EnterpriseSite2","INTERNET",6,1084363,1512082,11955,9559,557,2391
"2013-04-01 09:20:00","EnterpriseSite2","Other",17,243,0,1,0,0,1
"2013-04-01 09:20:00","EnterpriseSite3","INTERNET",6,1279502,1784191,14105,11279,1121,2821
"2013-04-01 09:20:00","EnterpriseSite3","Other",17,243,0,1,0,0,1
"2013-04-01 09:25:00","EnterpriseSite1","EnterpriseSite1",1,10212,0,138,0,19,46
"2013-04-01 09:25:00","EnterpriseSite1","EnterpriseSite1",6,1517,0,2,0,0,1
"2013-04-01 09:25:00","EnterpriseSite1","INTERNET",6,4929649,8806143,31405,27822,526,5052
"2013-04-01 09:25:00","EnterpriseSite1","Other",17,4176,0,46,0,170,4
"2013-04-01 09:25:00","EnterpriseSite2","INTERNET",6,918281,1280648,10125,8098,173,2025
"2013-04-01 09:25:00","EnterpriseSite2","Other",17,243,0,1,0,0,1
"2013-04-01 09:25:00","EnterpriseSite3","EnterpriseSite3",6,403,0,5,0,22,1
"2013-04-01 09:25:00","EnterpriseSite3","INTERNET",6,821379,1145332,9055,7240,775,1811
"2013-04-01 09:25:00","INTERNET","EnterpriseSite1",6,378,216,6,4,0,2
"2013-04-01 09:30:00","EnterpriseSite1","EnterpriseSite1",1,10434,0,141,0,10,47
"2013-04-01 09:30:00","EnterpriseSite1","EnterpriseSite1",6,1169361,0,887,0,19,48
"2013-04-01 09:30:00","EnterpriseSite1","EnterpriseSite3",1,3478,0,47,0,0,47
"2013-04-01 09:30:00","EnterpriseSite1","INTERNET",6,4929640,7781154,30402,26606,485,4926
"2013-04-01 09:30:00","EnterpriseSite1","Other",17,1228,0,5,0,32,4
"2013-04-01 09:30:00","EnterpriseSite2","INTERNET",6,644894,899162,7110,5683,1004,1422
"2013-04-01 09:30:00","EnterpriseSite2","Other",17,128,0,2,0,0,1
"2013-04-01 09:30:00","EnterpriseSite3","EnterpriseSite3",6,106576,0,93,0,0,9
"2013-04-01 09:30:00","EnterpriseSite3","INTERNET",6,96138,134086,1060,848,1130,212
"2013-04-01 09:30:00","EnterpriseSite3","Other",17,486,0,2,0,0,2
"2013-04-01 09:35:00","EnterpriseSite1","EnterpriseSite1",1,10212,0,138,0,11,46
"2013-04-01 09:35:00","EnterpriseSite1","EnterpriseSite1",6,3162662,0,2266,0,28,77
"2013-04-01 09:35:00","EnterpriseSite1","EnterpriseSite3",1,7400,0,100,0,0,100
"2013-04-01 09:35:00","EnterpriseSite1","INTERNET",6,4769265,12700278,31090,28965,258,4825
"2013-04-01 09:35:00","EnterpriseSite1","Other",17,184,0,2,0,0,1
"2013-04-01 09:35:00","EnterpriseSite2","INTERNET",6,576378,803725,6355,5081,270,1271
"2013-04-01 09:35:00","EnterpriseSite2","Other",17,3831,0,40,0,148,2
"2013-04-01 09:35:00","EnterpriseSite3","INTERNET",6,40366,56081,445,352,488,89
"2013-04-01 09:35:00","INTERNET","EnterpriseSite1",6,189,108,3,2,0,1
"2013-04-01 09:40:00","EnterpriseSite1","EnterpriseSite1",1,10434,0,141,0,23,47
"2013-04-01 09:40:00","EnterpriseSite1","EnterpriseSite1",6,833404,0,633,0,16,31
"2013-04-01 09:40:00","EnterpriseSite1","EnterpriseSite3",1,7178,0,97,0,0,97
"2013-04-01 09:40:00","EnterpriseSite1","INTERNET",6,4592498,6651605,27868,24162,221,4666
"2013-04-01 09:40:00","EnterpriseSite1","Other",17,1005,0,6,0,1,4
"2013-04-01 09:40:00","EnterpriseSite2","INTERNET",6,556438,776017,6135,4907,151,1227
"2013-04-01 09:40:00","EnterpriseSite2","Other",17,243,0,1,0,0,1
"2013-04-01 09:40:00","EnterpriseSite3","EnterpriseSite3",6,63819,0,60,0,19,9
"2013-04-01 09:40:00","EnterpriseSite3","INTERNET",6,43996,61251,485,386,984,97
"2013-04-01 09:40:00","EnterpriseSite3","Other",17,243,0,1,0,0,1
"2013-04-01 09:45:00","EnterpriseSite1","EnterpriseSite1",1,10434,0,141,0,7,47
"2013-04-01 09:45:00","EnterpriseSite1","EnterpriseSite1",6,2047390,0,1563,0,30,85
"2013-04-01 09:45:00","EnterpriseSite1","EnterpriseSite3",1,11914,0,161,0,0,161
"2013-04-01 09:45:00","EnterpriseSite1","INTERNET",6,4613631,6755779,26689,23312,229,4379
"2013-04-01 09:45:00","EnterpriseSite1","Other",17,499,0,2,0,0,2
"2013-04-01 09:45:00","EnterpriseSite2","INTERNET",6,551923,769712,6085,4867,148,1217
"2013-04-01 09:45:00","EnterpriseSite2","Other",17,243,0,1,0,0,1
"2013-04-01 09:45:00","EnterpriseSite3","EnterpriseSite3",6,174196,0,150,0,113,14
"2013-04-01 09:45:00","EnterpriseSite3","INTERNET",6,40813,56815,450,358,857,90
"2013-04-01 09:45:00","EnterpriseSite3","Other",17,243,0,1,0,0,1
"2013-04-01 09:50:00","EnterpriseSite1","EnterpriseSite1",1,10434,0,141,0,12,47
"2013-04-01 09:50:00","EnterpriseSite1","EnterpriseSite1",6,3839452,0,2837,0,48,126
"2013-04-01 09:50:00","EnterpriseSite1","INTERNET",6,4466033,6881065,26074,22912,198,4271
"2013-04-01 09:50:00","EnterpriseSite1","Other",17,1593,0,13,0,3,6
"2013-04-01 09:50:00","EnterpriseSite2","INTERNET",6,488851,681543,5390,4307,51,1078
"2013-04-01 09:50:00","EnterpriseSite2","Other",17,243,0,1,0,0,1
"2013-04-01 09:50:00","EnterpriseSite3","INTERNET",6,26308,36636,290,231,767,58
"2013-04-01 09:50:00","EnterpriseSite3","Other",17,243,0,1,0,0,1
"2013-04-01 09:55:00","EnterpriseSite1","EnterpriseSite1",1,10434,0,141,0,23,47
"2013-04-01 09:55:00","EnterpriseSite1","EnterpriseSite1",6,2884575,0,2109,0,31,90
"2013-04-01 09:55:00","EnterpriseSite1","INTERNET",6,4394936,6842809,25609,22571,227,4179
"2013-04-01 09:55:00","EnterpriseSite1","Other",17,519,0,4,0,1,2
"2013-04-01 09:55:00","EnterpriseSite2","INTERNET",6,496127,692007,5470,4377,116,1094
"2013-04-01 09:55:00","EnterpriseSite2","Other",17,243,0,1,0,0,1
"2013-04-01 09:55:00","EnterpriseSite3","INTERNET",6,36736,51181,405,323,679,81
"2013-04-01 09:55:00","EnterpriseSite3","Other",17,243,0,1,0,0,1
"2013-04-01 10:00:00","EnterpriseSite1","EnterpriseSite1",1,10656,0,144,0,10,48
"2013-04-01 10:00:00","EnterpriseSite1","EnterpriseSite1",6,1557197,0,1163,0,10,51
"2013-04-01 10:00:00","EnterpriseSite1","INTERNET",6,4546307,9268421,28283,25871,1823,3997
"2013-04-01 10:00:00","EnterpriseSite1","Other",17,440,0,3,0,0,2
"2013-04-01 10:00:00","EnterpriseSite2","INTERNET",6,501561,699427,5530,4422,0,1106
"2013-04-01 10:00:00","EnterpriseSite2","Other",17,680,0,8,0,3,2
"2013-04-01 10:00:00","EnterpriseSite3","INTERNET",6,13607,18977,150,120,416,30
"2013-04-01 10:00:00","INTERNET","EnterpriseSite1",6,189,108,3,2,0,1
"2013-04-01 10:05:00","EnterpriseSite1","EnterpriseSite1",1,10656,0,144,0,8,48
"2013-04-01 10:05:00","EnterpriseSite1","EnterpriseSite1",6,1225998,0,959,0,38,58
"2013-04-01 10:05:00","EnterpriseSite1","EnterpriseSite3",6,170,0,3,0,0,1
"2013-04-01 10:05:00","EnterpriseSite1","INTERNET",6,4370582,10217330,25627,23927,91,3882
"2013-04-01 10:05:00","EnterpriseSite1","Other",17,972,0,4,0,0,4
"2013-04-01 10:05:00","EnterpriseSite2","INTERNET",6,458470,639439,5055,4044,0,1011
"2013-04-01 10:05:00","EnterpriseSite2","Other",17,243,0,1,0,0,1
"2013-04-01 10:05:00","EnterpriseSite3","INTERNET",6,7255,10119,80,64,187,16
"2013-04-01 10:05:00","EnterpriseSite3","Other",17,486,0,2,0,0,2
"2013-04-01 10:10:00","EnterpriseSite1","EnterpriseSite1",1,10434,0,141,0,40,47
"2013-04-01 10:10:00","EnterpriseSite1","EnterpriseSite1",6,3065820,0,2184,0,0,75
"2013-04-01 10:10:00","EnterpriseSite1","INTERNET",6,4258868,6707266,23366,20819,204,3703
"2013-04-01 10:10:00","EnterpriseSite1","Other",17,460,0,5,0,25,1
"2013-04-01 10:10:00","EnterpriseSite2","INTERNET",6,427684,596265,4715,3768,0,943
"2013-04-01 10:10:00","EnterpriseSite2","Other",17,243,0,1,0,0,1
"2013-04-01 10:10:00","EnterpriseSite3","INTERNET",6,23130,32205,255,203,281,51
"2013-04-01 10:15:00","EnterpriseSite1","EnterpriseSite1",1,10656,0,144,0,16,48
"2013-04-01 10:15:00","EnterpriseSite1","EnterpriseSite1",6,3254097,0,2341,0,38,84
"2013-04-01 10:15:00","EnterpriseSite1","INTERNET",6,4217356,9385647,24890,23181,819,3595
"2013-04-01 10:15:00","EnterpriseSite1","Other",17,985,0,4,0,0,4
"2013-04-01 10:15:00","EnterpriseSite2","INTERNET",6,404067,563556,4455,3564,0,891
"2013-04-01 10:15:00","EnterpriseSite2","Other",17,243,0,1,0,0,1
"2013-04-01 10:15:00","EnterpriseSite3","EnterpriseSite3",6,806,0,10,0,22,2
"2013-04-01 10:15:00","EnterpriseSite3","INTERNET",6,20870,28942,230,181,491,46
"2013-04-01 10:15:00","EnterpriseSite3","Other",17,243,0,1,0,0,1
"2013-04-01 10:15:00","INTERNET","EnterpriseSite1",6,189,108,3,2,0,1
"2013-04-01 10:20:00","EnterpriseSite1","EnterpriseSite1",1,10434,0,141,0,17,47
"2013-04-01 10:20:00","EnterpriseSite1","EnterpriseSite1",6,91282,0,86,0,20,8
