"172.10.0.3","2013-04-01 11:55","2623239"
"172.10.0.3","2013-04-01 12:15","2622238"
"172.10.0.3","2013-04-01 13:05","2622186"
"172.10.0.3","2013-04-01 12:10","2621786"
"172.10.0.3","2013-04-01 10:50","2620400"
"172.10.0.3","2013-04-01 10:55","2618345"
"172.10.0.3","2013-04-01 16:00","2618340"
"172.10.0.3","2013-04-01 14:45","2617728"
"172.10.0.3","2013-04-01 11:40","2617332"
"172.10.0.3","2013-04-01 15:50","2616661"
"172.10.0.3","2013-04-01 15:05","2615550"
"172.10.0.3","2013-04-01 10:25","2614337"
"172.10.0.3","2013-04-01 15:25","2611762"
"172.10.0.3","2013-04-01 15:35","2611299"
"172.10.0.3","2013-04-01 10:05","2610616"
"172.10.0.3","2013-04-01 12:40","2609570"
"172.10.0.3","2013-04-01 11:20","2608428"
"172.10.0.3","2013-04-01 09:50","2607779"
"172.10.0.3","2013-04-01 12:50","2606169"
"172.10.0.3","2013-04-01 16:10","2605941"
"172.10.0.3","2013-04-01 10:00","2605696"
"172.10.0.3","2013-04-01 10:40","2604734"
"172.10.0.3","2013-04-01 14:35","2602532"
"172.10.0.3","2013-04-01 14:15","2601345"
"172.10.0.3","2013-04-01 13:20","2600157"
"172.10.0.3","2013-04-01 15:40","2597756"
"172.10.0.3","2013-04-01 13:35","2597574"
"172.10.0.3","2013-04-01 13:40","2595269"
"172.10.0.3","2013-04-01 13:10","2591717"
"172.10.0.3","2013-04-01 15:15","2588946"
"172.10.0.3","2013-04-01 14:20","2586821"
"172.10.0.3","2013-04-01 15:20","2586010"
"172.10.0.3","2013-04-01 09:55","2584010"
"172.10.0.3","2013-04-01 14:05","2583070"
"172.10.0.3","2013-04-01 12:30","2582141"
"172.10.0.3","2013-04-01 12:45","2580128"
"172.10.0.3","2013-04-01 14:00","2577448"
"172.10.0.3","2013-04-01 13:45","2575218"
"172.10.0.3","2013-04-01 10:45","2574463"
"172.10.0.3","2013-04-01 13:55","2572826"
"172.10.0.3","2013-04-01 09:40","2571007"
"172.10.0.3","2013-04-01 12:25","2565970"
"172.10.0.3","2013-04-01 16:15","2562613"
"172.10.0.3","2013-04-01 14:30","2559840"
"172.10.0.3","2013-04-01 15:00","2559685"
"172.10.0.3","2013-04-01 13:25","2554545"
"172.10.0.3","2013-04-01 09:35","2549705"
"172.10.0.3","2013-04-01 13:00","2545499"
"172.10.0.3","2013-04-01 09:15","2543492"
"172.10.0.3","2013-04-01 09:20","2543486"
"172.10.0.3","2013-04-01 08:55","2541985"
"172.10.0.3","2013-04-01 11:45","2531874"
"172.10.0.3","2013-04-01 12:00","2529549"
"172.10.0.3","2013-04-01 11:25","2528367"
"172.10.0.3","2013-04-01 10:15","2524753"
"172.10.0.3","2013-04-01 14:40","2522543"
"172.10.0.3","2013-04-01 10:30","2521148"
"172.10.0.3","2013-04-01 11:10","2519484"
"172.10.0.3","2013-04-01 08:40","2499133"
"172.10.0.4","2013-04-01 12:25","2451178"
"172.10.0.3","2013-04-01 08:50","2449712"
"172.10.0.4","2013-04-01 12:20","2442428"
"172.10.0.3","2013-04-01 09:10","2406489"
"172.10.0.3","2013-04-01 08:35","2377951"
"172.10.0.3","2013-04-01 09:00","2358449"
"172.10.0.4","2013-04-01 11:55","2256972"
"172.10.0.4","2013-04-01 14:10","2236064"
"172.10.0.4","2013-04-01 11:35","2159882"
"172.10.0.4","2013-04-01 09:45","2044010"
"172.10.0.4","2013-04-01 11:45","2018669"
"172.10.0.4","2013-04-01 12:40","1837720"
"172.10.0.3","2013-04-01 16:30","1657390"
"172.10.0.4","2013-04-01 10:00","1553967"
"172.10.0.4","2013-04-01 13:45","1482194"
"172.10.0.4","2013-04-01 10:55","1377081"
"172.10.0.4","2013-04-01 11:20","1306549"
"172.10.0.4","2013-04-01 12:30","1304039"
"172.10.0.4","2013-04-01 09:00","1241573"
"172.10.0.4","2013-04-01 08:15","1235938"
"172.10.0.4","2013-04-01 10:05","1222905"
"172.10.0.4","2013-04-01 11:50","1203456"
"172.10.0.4","2013-04-01 09:15","1203456"
"172.10.0.4","2013-04-01 14:20","1197964"
"172.10.0.4","2013-04-01 09:30","1168181"
"172.10.0.4","2013-04-01 09:40","831830"
"172.10.0.4","2013-04-01 08:25","731365"
"172.10.0.3","2013-04-01 08:25","650258"
"172.10.0.4","2013-04-01 12:50","636275"
"172.10.0.4","2013-04-01 13:35","605612"
"172.10.0.4","2013-04-01 08:30","601728"
"172.10.0.4","2013-04-01 14:25","475912"
"172.10.0.4","2013-04-01 11:10","464128"
"172.10.0.4","2013-04-01 08:55","380870"
"172.10.0.4","2013-04-01 08:00","348492"
"172.10.0.4","2013-04-01 08:35","207282"
"172.10.0.4","2013-04-01 11:15","206676"
"172.10.0.6","2013-04-01 23:45","202570"
"172.10.0.6","2013-04-01 22:45","199264"
"172.10.0.6","2013-04-01 21:15","198729"
"172.10.0.6","2013-04-01 22:30","198727"
"172.10.0.6","2013-04-01 18:15","198595"
"172.10.0.6","2013-04-01 17:00","198286"
"172.10.0.6","2013-04-01 17:15","196827"
"172.10.0.6","2013-04-01 20:00","194204"
"172.10.0.6","2013-04-01 22:35","193638"
"172.10.0.6","2013-04-01 18:45","193468"
"172.10.0.6","2013-04-01 18:10","192618"
"172.10.0.6","2013-04-01 19:05","191631"
"172.10.1.172","2013-04-01 16:25","190826"
"172.10.0.6","2013-04-01 19:00","190578"
"172.10.0.6","2013-04-01 21:35","190096"
"172.10.0.6","2013-04-01 23:50","190010"
"172.10.0.6","2013-04-01 23:30","189121"
"172.10.0.6","2013-04-01 22:50","187710"
"172.10.0.6","2013-04-01 22:20","185838"
"172.10.0.6","2013-04-01 19:30","185227"
"172.10.0.6","2013-04-01 17:45","184968"
"172.10.0.6","2013-04-01 23:20","183758"
"172.10.0.6","2013-04-01 16:45","183698"
"172.10.0.6","2013-04-01 21:00","183432"
"172.10.0.6","2013-04-01 21:30","183371"
"172.10.0.6","2013-04-01 23:35","182758"
"172.10.0.6","2013-04-01 21:50","182452"
"172.10.0.6","2013-04-01 22:15","182337"
"172.10.0.6","2013-04-01 21:20","180666"
"172.10.0.6","2013-04-01 22:40","180437"
"172.10.0.6","2013-04-01 17:40","180357"
"172.10.0.6","2013-04-01 20:05","180167"
"172.10.0.6","2013-04-01 22:05","179995"
"172.10.0.6","2013-04-01 23:00","179484"
"172.10.0.6","2013-04-01 17:30","179431"
"172.10.0.6","2013-04-01 19:15","179431"
"172.10.1.109","2013-04-01 15:55","178935"
"172.10.0.6","2013-04-01 20:30","178649"
"172.10.0.6","2013-04-01 20:35","178142"
"172.10.0.6","2013-04-01 19:45","178086"
"172.10.0.6","2013-04-01 23:15","177785"
"172.10.0.6","2013-04-01 21:05","177581"
"172.10.0.6","2013-04-01 18:30","177561"
"172.10.0.6","2013-04-01 23:05","177391"
"172.10.0.6","2013-04-01 22:00","176394"
"172.10.0.6","2013-04-01 17:10","175300"
"172.10.0.6","2013-04-01 20:15","174849"
"172.10.0.6","2013-04-01 21:45","174694"
"172.10.0.6","2013-04-01 18:00","174270"
"172.10.0.6","2013-04-01 20:20","173512"
"172.10.0.6","2013-04-01 18:05","173001"
"172.10.0.6","2013-04-01 19:10","172632"
"172.10.0.6","2013-04-01 18:25","171458"
"172.10.0.6","2013-04-01 20:50","171306"
"172.10.0.4","2013-04-01 12:10","170022"
"172.10.0.6","2013-04-01 21:10","169054"
"172.10.0.6","2013-04-01 18:40","168871"
"172.10.0.6","2013-04-01 19:35","168818"
"172.10.0.6","2013-04-01 17:55","168420"
"172.10.0.6","2013-04-01 21:40","167547"
"172.10.0.6","2013-04-01 22:10","164244"
"172.10.0.6","2013-04-01 16:40","163783"
"172.10.0.6","2013-04-01 17:35","163504"
"172.10.0.6","2013-04-01 20:45","163352"
"172.10.0.6","2013-04-01 17:25","163038"
"172.10.0.6","2013-04-01 19:50","161677"
"172.10.0.6","2013-04-01 18:35","160998"
"172.10.1.137","2013-04-01 14:00","160532"
"172.10.0.6","2013-04-01 17:05","159541"
"172.10.0.6","2013-04-01 20:10","159490"
"172.10.0.6","2013-04-01 16:55","159180"
"172.10.0.4","2013-04-01 11:25","159131"
"172.10.1.134","2013-04-01 10:00","158332"
"172.10.0.6","2013-04-01 18:20","156476"
"172.10.0.6","2013-04-01 19:40","156427"
"172.10.0.6","2013-04-01 19:20","153784"
"172.10.0.6","2013-04-01 23:40","150797"
"172.10.0.6","2013-04-01 18:50","150457"
"172.10.0.6","2013-04-01 23:10","148876"
"172.10.0.6","2013-04-01 20:40","148589"
"172.10.0.6","2013-04-01 19:25","144862"
"172.10.0.6","2013-04-01 19:55","140788"
"172.10.0.4","2013-04-01 12:00","139705"
"172.10.0.4","2013-04-01 12:05","137092"
"172.10.1.161","2013-04-01 13:15","134715"
"172.10.0.6","2013-04-01 17:20","133888"
"172.10.0.6","2013-04-01 17:50","128771"
"172.10.0.6","2013-04-01 16:35","128300"
"172.10.0.6","2013-04-01 18:55","127578"
"172.10.0.6","2013-04-01 23:25","122120"
"172.10.0.6","2013-04-01 21:25","117118"
"172.10.1.138","2013-04-01 11:10","115981"
"172.10.1.147","2013-04-01 09:20","115182"
"172.10.0.6","2013-04-01 22:25","114568"
"172.10.0.6","2013-04-01 23:55","112791"
"172.10.0.6","2013-04-01 20:25","112518"
"172.10.0.6","2013-04-01 16:50","110597"
"172.10.1.163","2013-04-01 10:35","110581"
"172.10.0.6","2013-04-01 21:55","110263"
"172.10.1.142","2013-04-01 12:25","109358"
"172.10.0.6","2013-04-01 22:55","107235"
"172.10.1.195","2013-04-01 10:50","103575"
"172.10.0.6","2013-04-01 20:55","102921"
"172.10.0.4","2013-04-01 14:00","97446"
"172.10.1.152","2013-04-01 11:45","95941"
"172.10.1.109","2013-04-01 09:00","95282"
"172.10.1.166","2013-04-01 12:00","94750"
"172.10.1.159","2013-04-01 15:05","93825"
"172.10.1.181","2013-04-01 14:20","92868"
"172.10.0.4","2013-04-01 13:55","92318"
"172.10.0.4","2013-04-01 10:20","90049"
"172.10.1.159","2013-04-01 13:35","89152"
"172.10.1.115","2013-04-01 10:15","85090"
"172.10.0.4","2013-04-01 13:00","85011"
"172.10.1.156","2013-04-01 14:35","76495"
"172.10.1.146","2013-04-01 14:45","65228"
"172.10.0.4","2013-04-01 08:50","64964"
"172.10.0.4","2013-04-01 09:20","64964"
"172.10.1.133","2013-04-01 12:35","59080"
"172.10.1.176","2013-04-01 15:15","54905"
"172.10.1.139","2013-04-01 12:55","53567"
"172.10.1.200","2013-04-01 08:40","52867"
"172.10.1.164","2013-04-01 11:20","52423"
"172.10.1.134","2013-04-01 09:30","46559"
"172.10.1.165","2013-04-01 12:50","45662"
"172.10.1.117","2013-04-01 15:25","44719"
"172.10.1.195","2013-04-01 14:05","43601"
"172.10.1.143","2013-04-01 12:05","41677"
"172.10.0.3","2013-04-01 16:35","41594"
"172.10.1.142","2013-04-01 13:25","40418"
"172.10.1.190","2013-04-01 14:50","37261"
"172.10.0.4","2013-04-01 13:20","36064"
"172.10.0.4","2013-04-01 12:35","33999"
"172.10.0.6","2013-04-01 16:10","33020"
"172.10.1.137","2013-04-01 12:35","32747"
"172.10.1.199","2013-04-01 12:40","32550"
"172.10.0.4","2013-04-01 08:45","32482"
"172.10.0.6","2013-04-01 13:20","30636"
"172.10.1.120","2013-04-01 11:25","29341"
"172.10.0.6","2013-04-01 15:05","29205"
"172.10.1.140","2013-04-01 08:30","28164"
"172.10.0.6","2013-04-01 07:55","28120"
"172.10.1.184","2013-04-01 08:25","27133"
"172.10.0.6","2013-04-01 10:45","27038"
"172.10.1.153","2013-04-01 09:25","26362"
"172.10.0.6","2013-04-01 15:10","25932"
"172.10.0.6","2013-04-01 08:00","25012"
"172.10.0.6","2013-04-01 14:00","24442"
"172.10.0.6","2013-04-01 16:15","24207"
"172.10.1.160","2013-04-01 11:25","24164"
"172.10.0.6","2013-04-01 15:55","24112"
"172.10.0.6","2013-04-01 11:55","23938"
"172.10.0.6","2013-04-01 12:55","23458"
"172.10.0.6","2013-04-01 09:45","23368"
"172.10.0.6","2013-04-01 13:35","22866"
"172.10.1.143","2013-04-01 09:00","22687"
"172.10.0.6","2013-04-01 11:50","22665"
"172.10.1.192","2013-04-01 14:50","21592"
"172.10.0.6","2013-04-01 13:00","21312"
"172.10.1.122","2013-04-01 13:20","21183"
"172.10.0.6","2013-04-01 14:05","21111"
"172.10.1.147","2013-04-01 15:55","21040"
"172.10.0.6","2013-04-01 10:50","20873"
"172.10.1.132","2013-04-01 08:35","20036"
"172.10.0.6","2013-04-01 14:55","19838"
"172.10.0.6","2013-04-01 10:35","19624"
"172.10.0.6","2013-04-01 16:30","19565"
"172.10.1.122","2013-04-01 08:35","18641"
"172.10.0.6","2013-04-01 15:50","18533"
"172.10.0.6","2013-04-01 16:00","18450"
"172.10.0.6","2013-04-01 11:40","18387"
"172.10.0.6","2013-04-01 13:50","18269"
"172.10.0.6","2013-04-01 15:30","18257"
"172.10.0.6","2013-04-01 09:40","18195"
"172.10.0.6","2013-04-01 16:20","17948"
"172.10.0.6","2013-04-01 09:35","17612"
"172.10.1.189","2013-04-01 10:15","17343"
"172.10.0.6","2013-04-01 12:45","17316"
"172.10.0.6","2013-04-01 10:30","16907"
"172.10.0.6","2013-04-01 16:25","16276"
"172.10.0.6","2013-04-01 15:15","16223"
"172.10.0.6","2013-04-01 16:05","16047"
"172.10.0.6","2013-04-01 15:25","15374"
"172.10.1.142","2013-04-01 08:30","14990"
"172.10.0.6","2013-04-01 15:45","14708"
"172.10.1.108","2013-04-01 12:50","14676"
"172.10.1.124","2013-04-01 12:55","14675"
"172.10.0.6","2013-04-01 09:20","14578"
"172.10.1.105","2013-04-01 13:15","14459"
"172.10.1.126","2013-04-01 13:00","14387"
"172.10.0.6","2013-04-01 15:20","14354"
"172.10.1.141","2013-04-01 15:10","14292"
"172.10.1.115","2013-04-01 13:05","14245"
"172.10.1.131","2013-04-01 09:05","14224"
"172.10.0.6","2013-04-01 09:30","14155"
"172.10.0.6","2013-04-01 11:35","14134"
"172.10.1.152","2013-04-01 13:00","14061"
"172.10.1.153","2013-04-01 13:45","13884"
"172.10.1.175","2013-04-01 12:10","13829"
"172.10.0.6","2013-04-01 14:50","13829"
"172.10.0.6","2013-04-01 15:40","13775"
"172.10.1.118","2013-04-01 09:00","13732"
"172.10.1.156","2013-04-01 08:35","13727"
"172.10.1.133","2013-04-01 13:00","13661"
"172.10.1.132","2013-04-01 12:40","13637"
"172.10.1.72","2013-04-01 08:05","13611"
"172.10.1.135","2013-04-01 13:25","13573"
"172.10.1.173","2013-04-01 08:30","13496"
"172.10.1.113","2013-04-01 09:05","13485"
"172.10.1.104","2013-04-01 08:35","13409"
"172.10.1.111","2013-04-01 08:35","13349"
"172.10.0.6","2013-04-01 15:35","13348"
"172.10.1.116","2013-04-01 08:35","13343"
"172.10.1.128","2013-04-01 08:30","13324"
"172.10.1.142","2013-04-01 12:50","13303"
"172.10.1.117","2013-04-01 13:30","13278"
"172.10.1.11","2013-04-01 08:00","13237"
"172.10.1.147","2013-04-01 08:25","13215"
"172.10.0.6","2013-04-01 15:00","13192"
"172.10.1.180","2013-04-01 13:05","13170"
"172.10.1.12","2013-04-01 08:05","13160"
"172.10.1.80","2013-04-01 08:05","13158"
"172.10.1.46","2013-04-01 08:05","13158"
"172.10.1.55","2013-04-01 08:05","13157"
"172.10.1.1","2013-04-01 08:05","13157"
"172.10.1.112","2013-04-01 12:50","13128"
"172.10.1.135","2013-04-01 13:55","13108"
"172.10.1.187","2013-04-01 08:35","13107"
"172.10.1.174","2013-04-01 13:05","13072"
"172.10.1.191","2013-04-01 13:25","13061"
"172.10.1.149","2013-04-01 13:05","13043"
"172.10.1.123","2013-04-01 13:05","12979"
"172.10.1.156","2013-04-01 13:15","12978"
"172.10.1.196","2013-04-01 13:10","12964"
"172.10.1.120","2013-04-01 08:35","12912"
"172.10.1.196","2013-04-01 12:40","12912"
"172.10.1.145","2013-04-01 13:45","12911"
"172.10.1.144","2013-04-01 12:50","12890"
"172.10.1.173","2013-04-01 13:05","12843"
"172.10.1.118","2013-04-01 13:15","12838"
"172.10.1.198","2013-04-01 09:00","12814"
"172.10.1.131","2013-04-01 13:30","12809"
"172.10.0.6","2013-04-01 13:45","12802"
"172.10.1.128","2013-04-01 08:35","12795"
"172.10.1.18","2013-04-01 08:00","12787"
"172.10.1.150","2013-04-01 13:20","12769"
"172.10.1.171","2013-04-01 08:30","12767"
"172.10.1.144","2013-04-01 08:35","12750"
"172.10.1.66","2013-04-01 08:00","12712"
"172.10.1.63","2013-04-01 08:05","12710"
"172.10.1.13","2013-04-01 08:05","12709"
"172.10.1.4","2013-04-01 08:10","12709"
"172.10.1.20","2013-04-01 08:05","12707"
"172.10.1.19","2013-04-01 08:15","12704"
"172.10.1.85","2013-04-01 08:05","12704"
"172.10.1.64","2013-04-01 08:20","12704"
"172.10.1.75","2013-04-01 08:05","12703"
"172.10.1.11","2013-04-01 08:10","12703"
"172.10.1.26","2013-04-01 08:05","12703"
"172.10.1.33","2013-04-01 08:05","12702"
"172.10.1.55","2013-04-01 08:10","12702"
"172.10.1.36","2013-04-01 08:10","12702"
"172.10.1.74","2013-04-01 08:05","12701"
"172.10.1.27","2013-04-01 08:05","12701"
"172.10.1.69","2013-04-01 08:05","12700"
"172.10.1.118","2013-04-01 12:50","12699"
"172.10.1.170","2013-04-01 09:10","12699"
"172.10.1.48","2013-04-01 08:05","12698"
"172.10.1.179","2013-04-01 13:05","12677"
"172.10.1.121","2013-04-01 12:10","12651"
"172.10.1.186","2013-04-01 08:35","12645"
"172.10.1.192","2013-04-01 12:55","12631"
"172.10.1.192","2013-04-01 08:35","12622"
"172.10.1.142","2013-04-01 13:20","12622"
"172.10.1.115","2013-04-01 13:15","12579"
"172.10.1.104","2013-04-01 12:40","12545"
"172.10.1.194","2013-04-01 08:25","12532"
"172.10.1.196","2013-04-01 08:35","12496"
"172.10.1.193","2013-04-01 08:35","12495"
"172.10.1.173","2013-04-01 13:45","12489"
"172.10.1.196","2013-04-01 13:15","12477"
"172.10.2.70","2013-04-01 08:05","12459"
"172.10.1.135","2013-04-01 08:35","12433"
"172.10.1.4","2013-04-01 08:00","12431"
"172.10.1.145","2013-04-01 13:05","12426"
"172.10.1.174","2013-04-01 13:10","12419"
"172.10.1.140","2013-04-01 08:35","12399"
"172.10.1.171","2013-04-01 13:25","12373"
"172.10.1.181","2013-04-01 13:15","12372"
"172.10.1.120","2013-04-01 12:55","12368"
"172.10.0.6","2013-04-01 14:35","12342"
"172.10.1.172","2013-04-01 13:10","12336"
"172.10.1.169","2013-04-01 08:55","12331"
"172.10.1.149","2013-04-01 08:30","12330"
"172.10.1.19","2013-04-01 08:00","12329"
"172.10.1.10","2013-04-01 08:00","12328"
"172.10.1.130","2013-04-01 12:10","12322"
"172.10.1.159","2013-04-01 09:35","12296"
"172.10.1.107","2013-04-01 12:10","12286"
"172.10.1.173","2013-04-01 08:35","12281"
"172.10.1.130","2013-04-01 11:45","12269"
"172.10.1.35","2013-04-01 08:10","12259"
"172.10.1.60","2013-04-01 08:15","12257"
"172.10.1.81","2013-04-01 08:05","12256"
"172.10.1.29","2013-04-01 08:05","12255"
"172.10.1.97","2013-04-01 08:05","12255"
"172.10.1.87","2013-04-01 08:05","12254"
"172.10.1.34","2013-04-01 08:15","12254"
"172.10.1.78","2013-04-01 08:05","12254"
"172.10.1.78","2013-04-01 08:10","12254"
"172.10.1.59","2013-04-01 08:05","12254"
"172.10.1.47","2013-04-01 08:05","12254"
"172.10.1.31","2013-04-01 08:05","12254"
"172.10.1.156","2013-04-01 09:05","12253"
"172.10.1.95","2013-04-01 08:10","12253"
"172.10.1.28","2013-04-01 08:05","12253"
"172.10.1.2","2013-04-01 08:05","12253"
"172.10.1.7","2013-04-01 08:25","12253"
"172.10.1.63","2013-04-01 08:10","12252"
"172.10.1.10","2013-04-01 08:05","12252"
"172.10.1.84","2013-04-01 08:05","12252"
"172.10.1.60","2013-04-01 08:05","12252"
"172.10.1.44","2013-04-01 08:10","12252"
"172.10.1.23","2013-04-01 08:05","12252"
"172.10.1.14","2013-04-01 08:10","12252"
"172.10.1.13","2013-04-01 08:10","12252"
"172.10.1.94","2013-04-01 08:05","12252"
"172.10.1.36","2013-04-01 08:05","12251"
"172.10.1.76","2013-04-01 08:10","12251"
"172.10.1.155","2013-04-01 08:15","12251"
"172.10.1.24","2013-04-01 08:20","12251"
"172.10.1.57","2013-04-01 08:05","12251"
"172.10.1.17","2013-04-01 08:05","12251"
"172.10.1.48","2013-04-01 08:10","12251"
"172.10.1.39","2013-04-01 08:10","12251"
"172.10.1.41","2013-04-01 08:20","12251"
"172.10.1.93","2013-04-01 08:05","12250"
"172.10.1.228","2013-04-01 08:05","12250"
"172.10.1.88","2013-04-01 08:15","12250"
"172.10.1.23","2013-04-01 08:10","12250"
"172.10.1.64","2013-04-01 08:05","12250"
"172.10.1.227","2013-04-01 08:05","12250"
"172.10.1.85","2013-04-01 08:10","12250"
"172.10.1.91","2013-04-01 08:05","12250"
"172.10.1.89","2013-04-01 08:05","12250"
"172.10.1.86","2013-04-01 08:15","12250"
"172.10.1.58","2013-04-01 08:05","12249"
"172.10.1.3","2013-04-01 08:05","12249"
"172.10.1.87","2013-04-01 08:10","12249"
"172.10.1.69","2013-04-01 08:15","12249"
"172.10.1.131","2013-04-01 08:05","12249"
"172.10.1.76","2013-04-01 08:05","12249"
"172.10.1.17","2013-04-01 08:10","12249"
"172.10.1.28","2013-04-01 08:10","12249"
"172.10.1.56","2013-04-01 08:10","12249"
"172.10.1.7","2013-04-01 08:05","12249"
"172.10.1.29","2013-04-01 08:10","12249"
"172.10.1.19","2013-04-01 08:10","12248"
"172.10.1.6","2013-04-01 08:10","12248"
"172.10.1.89","2013-04-01 08:15","12248"
"172.10.1.90","2013-04-01 08:15","12248"
"172.10.1.21","2013-04-01 08:15","12248"
"172.10.1.211","2013-04-01 08:05","12247"
"172.10.1.93","2013-04-01 08:10","12247"
"172.10.1.8","2013-04-01 08:15","12247"
"172.10.1.80","2013-04-01 08:10","12247"
"172.10.1.32","2013-04-01 08:10","12247"
"172.10.1.22","2013-04-01 08:10","12247"
"172.10.1.88","2013-04-01 08:05","12247"
"172.10.1.39","2013-04-01 08:05","12246"
"172.10.1.33","2013-04-01 08:10","12246"
"172.10.1.81","2013-04-01 08:10","12246"
"172.10.1.94","2013-04-01 08:10","12246"
"172.10.1.47","2013-04-01 08:10","12246"
"172.10.1.240","2013-04-01 08:05","12246"
"172.10.1.97","2013-04-01 08:15","12245"
"172.10.1.241","2013-04-01 08:15","12245"
"172.10.1.18","2013-04-01 08:05","12244"
"172.10.1.1","2013-04-01 08:20","12243"
"172.10.1.53","2013-04-01 08:05","12242"
"172.10.0.6","2013-04-01 14:45","12238"
"172.10.1.153","2013-04-01 12:55","12211"
"172.10.1.170","2013-04-01 08:30","12206"
"172.10.1.177","2013-04-01 13:05","12180"
